X,Y,OBJECTID,SchoolCode,OrganizationId,SchoolName,Label,ESDCode,ESDNum,ESDName,LEACode,LEAName,LowestGrade,HighestGrade,LowGrade_Int,HighGrade_Int,OrgCategoryList,AYPCode,AYPCodeDescription,GradeCategory,PhysicalAddress,MailingAddress,PrincipalName,Email,Phone,Latitude,Longitude,County,CongressionalDistrict,LegislativeDistrict
1698861.977,755053.7275,6630,2966,100728,Grant Elementary School,,4801,171,North Central Educational Service District 171,9206,Eastmont School District,K,5,0,5," Public School, Regular School",P,Public School,Elementary School,"1430 SE 1st Street, East Wenatchee, Washington, 98802-5599","1430 SE 1st Street, East Wenatchee, Washington, 98802-5599",Kirsten  Mittelstaedt,Mittelstaedtk@eastmont206.org,509.884.0557,47.403534,-120.264011,Douglas,8,12
1695471.511,756961.0922,7393,2986,100729,Canyon View Group Home,,4801,171,North Central Educational Service District 171,9206,Eastmont School District,10,11,10,11, Institution,I,Institution,High School,"260 N. Georgia, East Wenatchee, Washington, 98802-4999","260 N. Georgia, East Wenatchee, Washington, 98802-4999",Lance  Noell,noelll@eastmont206.org,509.884.6665,47.40879,-120.27768,Douglas,8,12
1697171.527,758977.287,7602,5668,106741,Eastmont Academy,,4801,171,North Central Educational Service District 171,9206,Eastmont School District,K,8,0,8," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,Other,"600 N. James, East Wenatchee, Washington, 98802","600 N. James, East Wenatchee, Washington, 98802",Katie  Tucker,tuckerk@eastmont206.org,509-888-2544,47.414304,-120.270791,Douglas,8,12
1697171.527,758977.287,7633,5701,106775,Sterling Junior High School,,4801,171,North Central Educational Service District 171,9206,Eastmont School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"600 N James Ave, East Wenatchee, Washington, 98802","600 N James Ave, East Wenatchee, Washington, 98802",Chris  Hall,hallc@eastmont206.org,509-884-7115,47.414304,-120.270791,Douglas,8,12
1213173.097,724872.8981,5093,2326,101413,Washington Elementary School,,17801,121,Puget Sound Educational Service District 121,17408,Auburn School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"20 E ST NE, AUBURN, Washington, 98002-5501","20 E ST NE, AUBURN, Washington, 98002-5501",Gelinda  Williams,gwilliams@auburn.wednet.edu,253.931.4988,47.308243,-122.222304,King,8,31
1210070.258,724940.1772,5114,2702,101416,West Auburn Senior High School,,17801,121,Puget Sound Educational Service District 121,17408,Auburn School District,9,12,9,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,High School,"401 W MAIN ST, AUBURN, Washington, 98001-5275","401 W MAIN ST, AUBURN, Washington, 98001-5275",Michael  Robinson,mrobinson@auburn.wednet.edu,253.931.4990,47.308241,-122.234814,King,8,47
1253337.271,695119.1128,5131,3585,101233,Westwood Elementary School,,17801,121,Puget Sound Educational Service District 121,17216,Enumclaw School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"21200 SE 416th, Enumclaw, Washington, 98022-9099","21200 SE 416th, Enumclaw, Washington, 98022-9099",Scott  Meyer,scott_meyer@enumclaw.wednet.edu,360.802.7624,47.228976,-122.058071,King,8,5
1213086.017,725756.2241,5198,1915,103852,Special Ed School,,17801,121,Puget Sound Educational Service District 121,17408,Auburn School District,PK,12,-1,12," Public School, Special Education School",S,Special Education School,PK-12,"502 4TH ST NE, AUBURN, Washington, 98002-5020","502 4TH ST NE, AUBURN, Washington, 98002-5020",Tami  Petrina,tpetrina@auburn.wednet.edu,253.931.4927,47.31065893,-122.2227327,King,8,31
1265708.543,679910.4881,5272,1523,101228,Special Ed School,,17801,121,Puget Sound Educational Service District 121,17216,Enumclaw School District,PK,12,-1,12," Public School, Special Education School",S,Special Education School,PK-12,"2929 McDougall Avenue, Enumclaw, Washington, 98022","2929 McDougall Avenue, Enumclaw, Washington, 98022",Keri  Marquand,keri_marquand@enumclaw.wednet.edu,360.802.7104,47.18794533,-122.0071174,King,8,31
1270826.198,692637.4606,5273,4550,101238,Thunder Mountain Middle School,,17801,121,Puget Sound Educational Service District 121,17216,Enumclaw School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"42018 264th Avenue SE, Enumclaw, Washington, 98022-0000","42018 264th Avenue SE, Enumclaw, Washington, 98022-0000",Steven  Stoker,steven_stoker@enumclaw.wednet.edu,360.802.7501,47.223099,-121.987504,King,8,31
1235317.516,793434.5894,5308,5062,104231,Issaquah Preschool Academy,,17801,121,Puget Sound Educational Service District 121,17411,Issaquah School District,PK,PK,-1,-1," Public School, Regular School",P,Public School,PK Only,"565 NW Holly ST, Issaquah, Washington, 98029","565 NW Holly ST, Issaquah, Washington, 98029",  ,,,47.497455,-122.138804,King,8,5
1258713.463,807248.2436,5309,1624,101458,Issaquah Special Services,,17801,121,Puget Sound Educational Service District 121,17411,Issaquah School District,PK,12,-1,12," Public School, Special Education School",S,Special Education School,PK-12,"5150 220th Ave SE, ISSAQUAH, Washington, 98029","5150 220th Ave SE, ISSAQUAH, Washington, 98029",Dana  Bailey,baileyd@issaquah.wednet.edu,425.837.7085,47.53660984,-122.0452775,King,8,5
1224286.217,748042.4561,5316,5150,104798,Birth to Age 2,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,PK,PK,-1,-1," Public School, Special Education School",S,Special Education School,PK Only,"12033 SE 256TH St Suite A-400, Kent, Washington, 98030-6503","12033 SE 256TH St Suite A-400, Kent, Washington, 98030-6503",Ruu (Spencer) Yuan Pan,ruu.pan@kent.k12.wa.us,253.373.7237,47.372406,-122.1795073,King,8,47
1262755.684,835233.8756,5338,5057,104212,Renaissance School,,17801,121,Puget Sound Educational Service District 121,17414,Lake Washington School District,6,8,6,8," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,Middle School,"400 228th Ave NE, Sammamish, Washington, 98074","4000 228th NE, Sammamish, Washington, 98074",Chris  Bede,wbede@lwsd.org,425.936.1544,47.61352775,-122.0311163,King,8,45
1312345.201,803210.9721,5462,5181,104958,Snoqualmie Access,,17801,121,Puget Sound Educational Service District 121,17410,Snoqualmie Valley School District,PK,12,-1,12," Public School, Special Education School",S,Special Education School,PK-12,"8001 Silva Ave SE, Snoqualmie, Washington, 98065","P.O. Box 400, Snoqualmie, Washington, 98065",Nancy  Meeks,meeksn@svsd410.org,425.831.8015,47.52822176,-121.8279275,King,8,5
1314992.643,801170.4414,5463,1502,101445,Two Rivers School,,17801,121,Puget Sound Educational Service District 121,17410,Snoqualmie Valley School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"8651 Meadowbrook Way SE, Snoqualmie, Washington, 98065","8651 Meadowbrook Way SE, Snoqualmie, Washington, 98065",Rhonda L Schmidt,schmidtr@svsd410.org,425.831.4200,47.52275043,-121.8170757,King,8,5
1273017.3,819309.3845,5507,4493,101478,Endeavour Elementary School,,17801,121,Puget Sound Educational Service District 121,17411,Issaquah School District,K,5,0,5," Public School, Regular School",P,Public School,Elementary School,"26205 SE ISSAQUAH-FALL CITY RD, ISSAQUAH, Washington, 98029-9114","26205 SE ISSAQUAH-FALL CITY RD, ISSAQUAH, Washington, 98029-9114",Megan  Funes,funesM@issaquah.wednet.edu,425.837.7352,47.570421,-121.988306,King,8,5
1265763.927,680799.0578,5514,3330,101231,Enumclaw Sr High School,,17801,121,Puget Sound Educational Service District 121,17216,Enumclaw School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"226 Semanski St South, Enumclaw, Washington, 98022-2099","226 Semanski St South, Enumclaw, Washington, 98022-2099",Rodrick  Merrell,rodrick_merrell@enumclaw.wednet.ed,360.802.7669,47.190384,-122.006963,King,8,31
1265484.343,679611.8679,5515,4210,101236,Enumclaw Middle School,,17801,121,Puget Sound Educational Service District 121,17216,Enumclaw School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"550 Semanski Street, Enumclaw, Washington, 98022-2067","550 Semanski Street, Enumclaw, Washington, 98022-2067",Jill  Barrett,jill_barrett@enumclaw.wednet.edu,360.802.7151,47.187115,-122.007996,King,8,31
1202932.86,729161.0073,5530,3745,101424,Evergreen Heights Elementary,,17801,121,Puget Sound Educational Service District 121,17408,Auburn School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"5602 S 316TH ST, AUBURN, Washington, 98001-3822","5602 S 316TH ST, AUBURN, Washington, 98001-3822",Anne   Gayman,agayman@auburn.wednet.edu,253.931.4974,47.319376,-122.263957,King,8,47
1234284.079,777535.2561,5541,3678,101589,Fairwood Elementary School,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"16600 148th Ave SE, Renton, Washington, 98058-8267","16600 148th Ave SE, Renton, Washington, 98058-8267",Patricia  Hoyle,patricia.hoyle@kent.k12.wa.us,(253) 373-7491,47.453819,-122.141645,King,8,11
1295760.09,818590.6694,5542,2222,101447,Fall City Elementary,,17801,121,Puget Sound Educational Service District 121,17410,Snoqualmie Valley School District,K,5,0,5," Public School, Regular School",P,Public School,Elementary School,"33314 SE 42, FALL CITY, Washington, 98024-0000","Box 220, Fall City, Washington, 98024-0000",Katelyn T Long,longkt@svsd410.org,425.831.4000,47.569591,-121.896146,King,8,5
1221697.745,751001.1851,5618,4413,101608,George T. Daniel Elementary School,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"11310 SE 248th ST, Kent, Washington, 98030-4922","11310 SE 248th ST, Kent, Washington, 98030-4922",Jennifer Lynn Hoglund,Jennifer.Hoglund@kent.k12.wa.us,253.373.7615,47.380364,-122.190207,King,8,47
1214562.664,713920.905,5624,3669,101423,Gildo Rey Elementary School,,17801,121,Puget Sound Educational Service District 121,17408,Auburn School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"1005 37TH ST SE, AUBURN, Washington, 98002-8710","1005 37TH ST SE, AUBURN, Washington, 98002-8710",Lenny  Holloman,LHolloman@auburn.wednet.edu,253.931.4952,47.278307,-122.215744,King,8,30
1262264.503,739727.434,5626,4453,101442,Glacier Park Elementary,,17801,121,Puget Sound Educational Service District 121,17409,Tahoma School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"23700 SE 280th Street, Maple Valley, Washington, 98038-8198","23700 SE 280th Street, Maple Valley, Washington, 98038-8198",Shelly  Gaston,SGaston@TahomaSD.US,425.413.3701,47.35173,-122.025619,King,8,5
1268727.065,810768.8871,5643,5056,104209,Grand Ridge Elementary,,17801,121,Puget Sound Educational Service District 121,17411,Issaquah School District,K,5,0,5," Public School, Regular School",P,Public School,Elementary School,"1739 NE Park Dr, Issaquah, Washington, 98029","1739 NE Park Dr, Issaquah, Washington, 98029",Jill  Ravenscraft,ravenscraftj@issaquah.wednet.edu,425.837.7926,47.54679,-122.005021,King,8,5
1247028.777,737469.5406,5655,3708,101591,Grass Lake Elementary School,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,K,6,0,6," Public School, Regular School",P,Public School,Elementary School,"28700 191st Place SE, Kent, Washington, 98042-5409","28700 191st Place SE, Kent, Washington, 98042-5409",Steve B Thatcher,steven.thatcher@kent.k12.wa.us,253.373.7661,47.344717,-122.086886,King,8,47
1222915.592,732283.2393,5700,4347,101428,Hazelwood Elementary School,,17801,121,Puget Sound Educational Service District 121,17408,Auburn School District,K,5,0,5," Public School, Regular School",P,Public School,Elementary School,"11815 SE 304TH ST, AUBURN, Washington, 98092-3115","11815 SE 304TH ST, AUBURN, Washington, 98092-3115",Sally  Colburn,scolburn@auburn.wednet.edu,253.931.4740,47.329131,-122.18368,King,8,47
1231041.422,741148.7898,5744,4345,101605,Horizon Elementary School,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"27641 144th Ave SE, Kent, Washington, 98042-9054","27641 144th Ave SE, Kent, Washington, 98042-9054",Miles  Erdly,Miles.Erdly@kent.k12.wa.us,253.373.7313,47.353902,-122.151669,King,8,47
1211525.433,708765.3644,5759,4417,101430,Ilalko Elementary School,,17801,121,Puget Sound Educational Service District 121,17408,Auburn School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"301 ORAVETZ PL SE, AUBURN, Washington, 98092-8601","301 ORAVETZ PL SE, AUBURN, Washington, 98092-8601",Kelly  Maloney,kmaloney@auburn.wednet.edu,253.931.4748,47.263994,-122.227522,King,8,31
1266150.658,837029.5452,5768,4386,101562,Inglewood Middle School,,17801,121,Puget Sound Educational Service District 121,17414,Lake Washington School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"24120 NE 8th ST, Sammamish, Washington, 98074-3607","24120 NE 8th ST, Sammamish, Washington, 98074-3607",Daniel L Irvine,dirvine@lwsd.org,425.936.2360,47.618629,-122.017496,King,8,45
1262859.741,802029.6306,5776,3385,101463,Issaquah High School,,17801,121,Puget Sound Educational Service District 121,17411,Issaquah School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"700 2ND AVE SE, ISSAQUAH, Washington, 98027-4319","700 2ND AVE SE, ISSAQUAH, Washington, 98027-4319",Erin  Connolly,ConnollyE@issaquah.wednet.edu,425.837.6000,47.522528,-122.028087,King,8,5
1262745.102,802758.2742,5777,3038,101461,Issaquah Middle School,,17801,121,Puget Sound Educational Service District 121,17411,Issaquah School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"600 2ND AVE SE, ISSAQUAH, Washington, 98027-4318","600 2ND AVE SE, ISSAQUAH, Washington, 98027-4318",Carrie  Reckling,recklingc@issaquah.wednet.edu,425.837.6812,47.524519,-122.028608,King,8,5
1258717.012,807246.0431,5778,3673,101469,Issaquah Valley Elementary,,17801,121,Puget Sound Educational Service District 121,17411,Issaquah School District,K,5,0,5," Public School, Regular School",P,Public School,Elementary School,"555 NW HOLLY ST, ISSAQUAH, Washington, 98027-2834","555 NW HOLLY ST, ISSAQUAH, Washington, 98027-2834",Vanessa  Garcia,garciav@issaquah.wednet.edu,425.837.6604,47.536604,-122.045263,King,8,5
1245227.077,743247.9624,5797,4301,101604,Jenkins Creek Elementary School,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"26915 186th Ave SE, Covington, Washington, 98042-8495","26915 186th Ave SE, Covington, Washington, 98042-8495",Michael  Jackson,Michael.Jackson@kent.k12.wa.us,253.373.7331,47.360456,-122.094623,King,8,47
1254297.75,732487.7674,5833,4492,101615,Kentlake High School,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"21401 SE Falcon Way, Kent, Washington, 98042-5939","21401 SE Falcon Way, Kent, Washington, 98042-5939",Heidi  Maurer,Heidi.Maurer@kent.k12.wa.us,253.373.4900,47.331459,-122.057175,King,8,5
1238960.36,746729.9784,5836,4128,101598,Kentwood High School,,17801,121,Puget Sound Educational Service District 121,17415,Kent School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"25800 164th Ave SE, Covington, Washington, 98042-8248","25800 164th Ave SE, Covington, Washington, 98042-8248",Samantha  Ketover,Samantha.Ketover@kent.k12.wa.us,253.373.7680,47.36965,-122.120191,King,8,47
1199468.095,731974.7878,5842,3701,101208,Kilo Middle School,,17801,121,Puget Sound Educational Service District 121,17210,Federal Way School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"4400 S 308TH ST, AUBURN, Washington, 98001-2640","4400 S 308TH ST, AUBURN, Washington, 98001-2640",Margaret  Peterson,mapeters@fwps.org,253.945.4700,47.326875,-122.278178,King,8,47
1198880.82,732002.9971,5872,3738,101209,Lake Dolloff Elementary School,,17801,121,Puget Sound Educational Service District 121,17210,Federal Way School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"4200 S 308TH ST, AUBURN, Washington, 98001-2641","4200 S 308TH ST, AUBURN, Washington, 98001-2641",Julie  McBride,jmcbride@fwps.org,253.945.2800,47.326916,-122.280548,King,8,47
